No.,Estado,Sistema,Nombre_común,Género,Especie,Región, Localidad,Latitud,Longitud,Altitud,CodMunicip,Municipio
NA,Chiapas,Traspatios,Chicozapote,Achras,zapota,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Cebollín,Allium,scaposum,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Cebolla,Allium,cepa,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
242,Chiapas,Ganadería Silvopastoril,PATO,Anas,platyrhynchos,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
238,Chiapas,Ganadería Silvopastoril,GANADO,Bos,taurus,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
239,Chiapas,Ganadería Silvopastoril,GANADO,Bos,indicus,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
234,Chiapas,Ganadería Silvopastoril,Brizantha/Signa,Urochloa,brizantha,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
233,Chiapas,Ganadería Silvopastoril,humidicola,Urochloa,humidicola,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
150,Chiapas,Milpa Sustentable,mostaza,Brassica,campestris,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
236,Chiapas,Ganadería Silvopastoril,Ramón,Brosimum,alicastrum,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
157,Chiapas,Milpa Sustentable,Chícharo de arbol,Cajanuns,indicus,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
156,Chiapas,Milpa Sustentable,Chícharo vaca,Cajanuns,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,Chícharo Gandul,Cajanus,cajan,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
154,Chiapas,Milpa Sustentable,zapote caimito,Chrysophyllum,cainito,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,Café,Coffea,canephora,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,Café,Coffea,arabica,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
161,Chiapas,Milpa Sustentable,Café,Coffea,arabica,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Hoja blanca,Colathea,lutea,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
144,Chiapas,Milpa Sustentable,malanga,Colocasia,esculenta,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Cilantro criollo,Coriandrum,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,HUAJ´AN,Costus,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Huajan,Costus,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
158,Chiapas,Milpa Sustentable,Calabaza,Cucurbita,ficifolia,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
151,Chiapas,Milpa Sustentable,chigua,Cucurbita,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Alcachofa,Cynara,scolymus,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
232,Chiapas,Ganadería Silvopastoril,ESTRELLA,Cynodon,nlemfuensis,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Berengena,Solanum,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Milpa Sustentable,zapote negro,Diospyros,digyna,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Perejil criollo,Eryngium,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,MOTE/PICHOCO,Erythrina,coralloides,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
148,Chiapas,Milpa Sustentable,higo,Ficus,carica,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
240,Chiapas,Ganadería Silvopastoril,POLLO/GALLINA/MUT,Gallus,gallus,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
235,Chiapas,Ganadería Silvopastoril,Cocoite/Chanté ,Gliricidia,sepium,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
237,Chiapas,Ganadería Silvopastoril,PALO TINTO,Haematoxylum,campechianum,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,PLATANILLO,Heliconia,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,JINICUIL,Inga,jinicuil,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,Cuijinicuil,Inga,spuria,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,Caspirol/Machetón,Inga,leptoloba,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,Chalum,Inga,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
145,Chiapas,Milpa Sustentable,Camote blanco,Ipomoea,batatas,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
146,Chiapas,Milpa Sustentable,Camote morado,Ipomoea,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
155,Chiapas,Milpa Sustentable,zapote mamey,Mammea,americana,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
142,Chiapas,Milpa Sustentable,Yuca,Manihot,esculenta,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,HOJA DE TO´J,Maranta,arundinacea,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
241,Chiapas,Ganadería Silvopastoril,PAVO,Meleagris,gallopavo,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
147,Chiapas,Milpa Sustentable,Capulín,Muntingia,calabura,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,PLÁTANO CUADRADO,Musa,paradisiaca,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,PLÁTANO MORADO,Musa,paradisiaca,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,NA,NA,NA,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,NA,NA,NA,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Agroforesteria con café,NA,NA,NA,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Albahaca,Ocimum,basilicum,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
162,Chiapas,Milpa Sustentable,Aguacate,Persea,americana,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Aguacate,Persea,americana,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Chinine,Persea,schiedeana,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Aguacate,Persea,americana,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Perjil arribeño,Petroselinum,crispum,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
139,Chiapas,Milpa Sustentable,frijol guia,Phaseolus,vulgaris,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
140,Chiapas,Milpa Sustentable,frijol matekdo,Phaseolus,vulgaris,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
159,Chiapas,Milpa Sustentable,pimienta cayena,Pimienta,dioica,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
152,Chiapas,Milpa Sustentable,momo,Piper,sanctum,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Guayaba ,Psidium,guajava,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Guillemole,Renealmia,exelsa,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
149,Chiapas,Milpa Sustentable,Ajonjolí,Sesamun,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
NA,Chiapas,Traspatios,Berengena,Solanum,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
243,Chiapas,Ganadería Silvopastoril,Cerdo/Chitam,Sus,scrofas,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
160,Chiapas,Milpa Sustentable,Cacao,Theobroma,cacao,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
141,Chiapas,Milpa Sustentable,frijol chipo,Viqna,unguiculata,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
143,Chiapas,Milpa Sustentable,macal,Xanthosoma,sp,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
138,Chiapas,Milpa Sustentable,Maíz,Zea,mays,Valle de Santo Domingo,Plan de Ayutla,16.8114,-91.3078,620,7059,Ocosingo
37,Chiapas,Milpa Sustentable,Escobilla,Aristida,sp,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
37,Chiapas,Milpa Sustentable,Escobilla,Aristida,sp,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Cosante,Bernoullia,flammea,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Cosante,Bernoullia,flammea,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
42,Chiapas,Ganadería Silvopastoril,Copiste,Blepharidium,guatemalense,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
42,Chiapas,Ganadería Silvopastoril,Copiste,Blepharidium,guatemalense,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
114,Chiapas,Ganadería Silvopastoril,Brizantha/Signa,Urochloa,brizantha,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
114,Chiapas,Ganadería Silvopastoril,Brizantha/Signa,Urochloa,brizantha,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
117,Chiapas,Ganadería Silvopastoril,Chontalpo,Urochloa,decumbens,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
117,Chiapas,Ganadería Silvopastoril,Chontalpo,Urochloa,decumbens,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
123,Chiapas,Ganadería Silvopastoril,humidicola,Urochloa,humidicola,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
123,Chiapas,Ganadería Silvopastoril,humidicola,Urochloa,humidicola,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
105,Chiapas,Ganadería Silvopastoril,Ramón,Brosimum,alicastrum,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
105,Chiapas,Ganadería Silvopastoril,Ramón,Brosimum,alicastrum,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Jushte,Brosimum,alicastrum,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Jushte,Brosimum,alicastrum,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
90,Chiapas,Ganadería Silvopastoril,Mulato,Bursera,simaruba,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
90,Chiapas,Ganadería Silvopastoril,Mulato,Bursera,simaruba,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Mulato,Bursera,simaruba,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Mulato,Bursera,simaruba,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
93,Chiapas,Ganadería Silvopastoril,Nance,Byrsonima,crassifolia,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
93,Chiapas,Ganadería Silvopastoril,Nance,Byrsonima,crassifolia,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Nance,Byrsonima,crassifolia,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Nance,Byrsonima,crassifolia,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
49,Chiapas,Milpa Sustentable,Chile-miracielo,Capsicum,annuum,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
49,Chiapas,Milpa Sustentable,Chile-miracielo,Capsicum,annuum,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
46,Chiapas,Milpa Sustentable,Chile-tempenchile,Capsicum,annuum,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
46,Chiapas,Milpa Sustentable,Chile-tempenchile,Capsicum,annuum,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Chile-tempenchile,Capsicum,annuum,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Chile-tempenchile,Capsicum,annuum,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Chile-miracielo,Capsicum,annuum,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Chile-miracielo,Capsicum,annuum,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Guarumbo,Cecropia,obtusifolia,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Guarumbo,Cecropia,obtusifolia,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
24,Chiapas,Ganadería Silvopastoril,Cedro,Cedrela,odorata,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
24,Chiapas,Ganadería Silvopastoril,Cedro,Cedrela,odorata,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
33,Chiapas,Ganadería Silvopastoril,Ceiba,Ceiba,pentandra,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
33,Chiapas,Ganadería Silvopastoril,Ceiba,Ceiba,pentandra,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Cola de pescado,Chamaedorea,ernesti-augusti,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Cola de pescado,Chamaedorea,ernesti-augusti,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Palma cambray,Chamaedorea,elegans,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Palma cambray,Chamaedorea,elegans,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Palma Xate,Chamaedorea,oblongata,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Palma Xate,Chamaedorea,oblongata,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Quina,Cinchona,sp,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Quina,Cinchona,sp,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Limón,Citrus,limon,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Limón,Citrus,limon,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,mandarina,Citrus,reticulata,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,mandarina,Citrus,reticulata,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Naranja,Citrus,sinensis,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Naranja,Citrus,sinensis,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Naranja-agria,Citrus,aurantium,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Naranja-agria,Citrus,aurantium,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Café,Coffea,arabica,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Café,Coffea,arabica,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
51,Chiapas,Ganadería Silvopastoril,Frijolillo,Cojoba,arborea,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
51,Chiapas,Ganadería Silvopastoril,Frijolillo,Cojoba,arborea,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Frijolillo,Cojoba,arborea,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Frijolillo,Cojoba,arborea,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Bajon Negro,Cordia,alliodora,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Bajon Negro,Cordia,alliodora,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
31,Chiapas,Milpa Sustentable,Chipilin,Crotalaria,longirostrata,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
31,Chiapas,Milpa Sustentable,Chipilin,Crotalaria,longirostrata,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
62,Chiapas,Milpa Sustentable,Calabaza,Cucurbita,pepo,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
62,Chiapas,Milpa Sustentable,Calabaza,Cucurbita,pepo,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
120,Chiapas,Ganadería Silvopastoril,estrella,Cynodon,dactylon,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
120,Chiapas,Ganadería Silvopastoril,estrella,Cynodon,dactylon,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
40,Chiapas,Milpa Sustentable,Pega-pega,Desmodium,sp,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
40,Chiapas,Milpa Sustentable,Pega-pega,Desmodium,sp,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Lacandon,Dialium,guianense,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Lacandon,Dialium,guianense,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
15,Chiapas,Ganadería Silvopastoril,Cante-guachipilin,Diphysa,robinioides,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
15,Chiapas,Ganadería Silvopastoril,Cante-guachipilin,Diphysa,robinioides,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
78,Chiapas,Ganadería Silvopastoril,Machetillo,Erythrina,sp,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
78,Chiapas,Ganadería Silvopastoril,Machetillo,Erythrina,sp,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
9,Chiapas,Ganadería Silvopastoril,Amate,Ficus,cotinifolia,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
9,Chiapas,Ganadería Silvopastoril,Amate,Ficus,cotinifolia,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Amate,Ficus,cotinifolia,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Amate,Ficus,cotinifolia,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Mata palo,Ficus,sp,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
NA,Chiapas,Agroforesteria con café,Mata palo,Ficus,sp,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,maravilla Tenejapa
39,Chiapas,Ganadería Silvopastoril,Cocoite/Chanté ,Gliricidia,sepium,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
39,Chiapas,Ganadería Silvopastoril,Cocoite/Chanté ,Gliricidia,sepium,Maravilla Tenejapa,Plan de Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
21,Chiapas,Ganadería Silvopastoril,Caulote,Guazuma,ulmifolia,Maravilla Tenejapa,Nuevo Plan del Río Azul,16.27222,-91.2975,207,7115,Maravilla Tenejapa
